periode,nama_dosen,mata_kuliah,program studi,kategori_komentar,komentar,label_sentimen,comment_length_chars,komentar_cleaned,word_count,sentiment_model_label_raw,sentiment_model_score,sentiment_label,label
2024-1,IMAM HAROMAIN,big data,sistem informasi,open question,setiap ppt jngn lebih dri 30 klua boleh,,39,setiap ppt jngn lebih dri 30 klua boleh,8,LABEL_0,0.9340947270393372,negatif,0
2024-2,REZA MAULANA,cloud computing,sistem informasi,kritik & saran,keluar kelasnya jangan sore sore pak mepet maghrib,,50,keluar kelasnya jangan sore sore pak mepet maghrib,8,LABEL_0,0.985862672328949,negatif,0
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,kritik & saran,"Materi sudah disampaikan dengan jelas. Namun, jika memungkinkan, penggunaan metode pembelajaran yang lebih variatif,",,116,materi sudah disampaikan dengan jelas namun jika memungkinkan penggunaan metode pembelajaran yang lebih variatif,14,LABEL_0,0.6261812448501587,negatif,0
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,open question,"terimakasih atas ilmunya ibu, terimakasih juga atas suasana belajar yang ngga boring dan menarik",,96,terimakasih atas ilmunya ibu terimakasih juga atas suasana belajar yang ngga boring dan menarik,14,LABEL_1,0.9857082366943359,positif,1
2024-2,SALMAN EL FARISI,pemrograman web 2,teknik informatika,open question,"uas nya projek, trus projek nya itu materi yang baru di pelajarin 2/3 Minggu gituu deh aku lupa,,kaya projek nya itu haruss pake laravel 12, sebagian tmn Masi blum terlalu paham sm materi ny gtuu loh, gatau itu kemauan dosen nya atau asdos nya, tapi pas pembagian projek asdos nya bilang""gua mau kalian pake laravel 12 harus""",,325,uas nya projek trus projek nya itu materi yang baru di pelajarin 2 3 minggu gituu deh aku lupa kaya projek nya itu haruss pake laravel 12 sebagian tmn masi blum terlalu paham sm materi ny gtuu loh gatau itu kemauan dosen nya atau asdos nya tapi pas pembagian projek asdos nya bilang gua mau kalian pake laravel 12 harus,60,LABEL_0,0.9563615918159485,negatif,0
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,open question,Bu tifanny mengayomi mahasiswa nya layaknya anak sendiri,,56,bu tifanny mengayomi mahasiswa nya layaknya anak sendiri,8,LABEL_1,0.6402991414070129,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,open question,"menurut saya materi RPL ini sudah sangat baik kecuali ada beberapa hal yang mungkin menurut saya itu bisa diperbaiki, seperti saat menjalani projek RPL terdapat beberapa informasi yang mungkin bisa diberikan jauh atau mungkin di awal sebelum project dijalankan tetapi baru di beritahukan secara mendadak dan hal ini membuat saya dan teman saya benar-benar bingung akan informasi yang mendadak ini, dan yang terakhir yang mungkin menurut saya ini merupakan suatu hal yang klise tetapi mungkin bisa dijadikan masukan juga seperti pemilihan tim yang menurut saya agak kurang pas atau mungkin bisa di evaluasi kembali sebelum project besar di adakan.",,646,menurut saya materi rpl ini sudah sangat baik kecuali ada beberapa hal yang mungkin menurut saya itu bisa diperbaiki seperti saat menjalani projek rpl terdapat beberapa informasi yang mungkin bisa diberikan jauh atau mungkin di awal sebelum project dijalankan tetapi baru di beritahukan secara mendadak dan hal ini membuat saya dan teman saya benar benar bingung akan informasi yang mendadak ini dan yang terakhir yang mungkin menurut saya ini merupakan suatu hal yang klise tetapi mungkin bisa dijadikan masukan juga seperti pemilihan tim yang menurut saya agak kurang pas atau mungkin bisa di evaluasi kembali sebelum project besar di adakan,100,LABEL_0,0.7214617729187012,negatif,0
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,kritik & saran,saya ingin memyampaikan rasa apresiasi saya untum ibu tifani karena telaj menyampaikam materi dengan baik sehingga kami para mahasiswa dapat menangkapnya,,153,saya ingin memyampaikan rasa apresiasi saya untum ibu tifani karena telaj menyampaikam materi dengan baik sehingga kami para mahasiswa dapat menangkapnya,21,LABEL_1,0.8633314967155457,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,Terimkasi pa 1 semesternya,,26,terimkasi pa 1 semesternya,4,LABEL_1,0.7644394040107727,positif,1
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,open question,"Jujurly kalo online sedikit lebih sulit untuk dipahami pak, maka kalo bisa selalu offline agar enak bisa langsung bertanya",,122,jujurly kalo online sedikit lebih sulit untuk dipahami pak maka kalo bisa selalu offline agar enak bisa langsung bertanya,19,LABEL_0,0.6580687165260315,negatif,0
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,kritik & saran,Praktek terlalu cepat,,21,praktek terlalu cepat,3,LABEL_0,0.9760833978652954,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,open question,"Saran untuk mata kuliah ini mungkin untuk pemilihan asdos, ada beberapa asdos yang kurang menguasai materi dengan baik, sehingga informasi yang diterima oleh mahasiswa juga kurang maksimal. Mungkin bisa diadakan kelas gabungan beberapa kali, bersama dosen secara langsung juga untuk kedepannya.",,294,saran untuk mata kuliah ini mungkin untuk pemilihan asdos ada beberapa asdos yang kurang menguasai materi dengan baik sehingga informasi yang diterima oleh mahasiswa juga kurang maksimal mungkin bisa diadakan kelas gabungan beberapa kali bersama dosen secara langsung juga untuk kedepannya,41,LABEL_0,0.7541720867156982,negatif,0
2024-1,ISHOM MUHAMMAD DREHEM,sistem manajemen keamanan informasi,teknik informatika,open question,Semoga ilmu yang diajarkan bisa didokumentasikan di masa depan,,62,semoga ilmu yang diajarkan bisa didokumentasikan di masa depan,9,LABEL_1,0.9626980423927307,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,Pembelajarannya sudah sangat baik dan menyenangkan,,50,pembelajarannya sudah sangat baik dan menyenangkan,6,LABEL_1,0.9747712016105652,positif,1
2024-1,EFRIZAL ZAIDA,administrasi jaringan,teknik informatika,open question,"Penjelasan materi pada matkul ini sudah baik, tambahkan sedikit praktek dan juga jangan full materi saja karena takut mahasiswa bosan",,133,penjelasan materi pada matkul ini sudah baik tambahkan sedikit praktek dan juga jangan full materi saja karena takut mahasiswa bosan,20,LABEL_0,0.8333861827850342,negatif,0
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,"Berharap diajarkan langsung oleh bapak lukman untuk membahas materi"" yang selanjutnya",,85,berharap diajarkan langsung oleh bapak lukman untuk membahas materi yang selanjutnya,11,LABEL_1,0.8247387409210205,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,tambahin metode cara hacker pak,,31,tambahin metode cara hacker pak,5,LABEL_0,0.8484920263290405,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,Materi nya yang yang di berikan bagus,,37,materi nya yang yang di berikan bagus,7,LABEL_1,0.9795365333557129,positif,1
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,open question,Semoga bisa lebih baik lagi,,27,semoga bisa lebih baik lagi,5,LABEL_1,0.979518711566925,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,open question,tidak ada cukup baik,,20,tidak ada cukup baik,4,LABEL_0,0.707626223564148,negatif,0
2024-2,SALMAN EL FARISI,jaminan kualitas perangkat lunak,teknik informatika,kritik & saran,"Tidak ada pak, mantap",,21,tidak ada pak mantap,4,LABEL_0,0.945751965045929,negatif,0
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,kritik & saran,Dosen sangat baik dalam menjelaskan materi,,42,dosen sangat baik dalam menjelaskan materi,6,LABEL_1,0.971602737903595,positif,1
2024-1,IMAM HAROMAIN,big data,teknik informatika,kritik & saran,"Terimakasih banyak kepada Pak Imam Haromain, atas ilmu yang diberikan selama 1 semester ini semoga bermanfaat untuk saya, dan semoga Pak Imam Haromain selalu diberikan kesehatan juga dilancarkan selalu rezekinya",,211,terimakasih banyak kepada pak imam haromain atas ilmu yang diberikan selama 1 semester ini semoga bermanfaat untuk saya dan semoga pak imam haromain selalu diberikan kesehatan juga dilancarkan selalu rezekinya,30,LABEL_1,0.9897404909133911,positif,1
2024-1,IMAM HAROMAIN,big data,sistem informasi,kritik & saran,Dikembangkan di praktek dan memberikan tugas quis setiap materinya,,66,dikembangkan di praktek dan memberikan tugas quis setiap materinya,9,LABEL_0,0.6581353545188904,negatif,0
2024-2,REZA MAULANA,cloud computing,teknik informatika,open question,perkuliahan sudah dijalankan dengan baik,,40,perkuliahan sudah dijalankan dengan baik,5,LABEL_1,0.7744998335838318,positif,1
2024-1,Maulana Fakih Latief,sistem operasi,teknik informatika,kritik & saran,Semoga bisa terjaga semua hal yang ada di kuesioner tadi.,,57,semoga bisa terjaga semua hal yang ada di kuesioner tadi,10,LABEL_1,0.9269140362739563,positif,1
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,open question,semoga kedepannya lebih baik,,28,semoga kedepannya lebih baik,4,LABEL_1,0.9873305559158325,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,kritik & saran,semangat terus pak,,18,semangat terus pak,3,LABEL_1,0.9445636868476868,positif,1
2024-1,EFRIZAL ZAIDA,keamanan web,teknik informatika,kritik & saran,Makasih banyak pak Efrizal untuk satu semesternya saya sangat bangga pernah di ajar satu semester sama bapak terimakasih ilmu yang sudah bapak berikan saya akan pergunakan sebaik baiknya untuk masa depan saya kelak,,214,makasih banyak pak efrizal untuk satu semesternya saya sangat bangga pernah di ajar satu semester sama bapak terimakasih ilmu yang sudah bapak berikan saya akan pergunakan sebaik baiknya untuk masa depan saya kelak,33,LABEL_1,0.9853748083114624,positif,1
2024-1,ZAKI IMADUDDIN,pengolahan citra,teknik informatika,open question,Lebih semangat dalam mengajar nya pak,,37,lebih semangat dalam mengajar nya pak,6,LABEL_1,0.9405320286750793,positif,1
2024-2,NASRUL,basis data,sistem informasi,open question,Menurut saya pembelajaran basis data ini cukup mudah dipahami dari Ppt hingga praktikum.,,88,menurut saya pembelajaran basis data ini cukup mudah dipahami dari ppt hingga praktikum,13,LABEL_1,0.9109057784080505,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,open question,Sangat bermanfaat sekali untuk masa depan kita,,46,sangat bermanfaat sekali untuk masa depan kita,7,LABEL_1,0.992135763168335,positif,1
2024-2,NASRUL,basis data,sistem informasi,open question,"mata kuliah ini menurut saya sangat penting, membantu kita memahami dasar-dasar database, saran saya waktu prakteknya lebih banyak dan sambil di jelaskan",,153,mata kuliah ini menurut saya sangat penting membantu kita memahami dasar dasar database saran saya waktu prakteknya lebih banyak dan sambil di jelaskan,23,LABEL_1,0.7305084466934204,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,mata kuliah seru,,16,mata kuliah seru,3,LABEL_1,0.8093234896659851,positif,1
2024-1,SIROJUL MUNIR,pemrograman web 1,teknik informatika,kritik & saran,Saat menjelaskan materi lebih memperhatikan mahasiswanya terkadang penyamapaian yang cepat membuat mahasiswa kurang memahami materi,,131,saat menjelaskan materi lebih memperhatikan mahasiswanya terkadang penyamapaian yang cepat membuat mahasiswa kurang memahami materi,15,LABEL_0,0.9269372820854187,negatif,0
2024-1,APRIL RUSTIANTO,jaringan nirkabel,teknik informatika,kritik & saran,Lebih di tingkatkan lagi,,24,lebih di tingkatkan lagi,4,LABEL_1,0.6514104008674622,positif,1
2024-2,Armiati,bahasa inggris 1,teknik informatika,open question,dari awal kurang agak kesannya susah tapi dipelajari nya mudah dicerna,,70,dari awal kurang agak kesannya susah tapi dipelajari nya mudah dicerna,11,LABEL_1,0.6421993374824524,positif,1
2024-2,TIFANNY NABARIAN,manajemen proyek,teknik informatika,kritik & saran,"dosen sudah menjalankan perkuliahan dengan sangat baik, terimakasih Bu...",,73,dosen sudah menjalankan perkuliahan dengan sangat baik terimakasih bu,9,LABEL_1,0.9372962117195129,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,open question,Penyampaian bagus dan menarik terus menjelaskannya secara perlahan lahan,,72,penyampaian bagus dan menarik terus menjelaskannya secara perlahan lahan,9,LABEL_1,0.8936629891395569,positif,1
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,open question,mata kuliah nya seru asik,,25,mata kuliah nya seru asik,5,LABEL_1,0.9707632660865784,positif,1
2024-2,Maulana Fakih Latief,jaringan komputer,teknik informatika,kritik & saran,Terlalu cepat ketika praktikum,,30,terlalu cepat ketika praktikum,4,LABEL_0,0.9589836597442627,negatif,0
2024-1,SIROJUL MUNIR,sistem informasi geografis,teknik informatika,open question,"untuk saran pada mata kuliah SIstem Informasi Geografis, sejauh ini sudahh berjalan sangat baik, hanya disarankan mahasiswa masih diberikan kesempatan pada saat akhir semester untuk melengkapi tugas praktikumnya yang masih kosong, agar nilai akhir tiap mahasiswa pada mata kuliah Sistem Infomrmasi Geografis ini menjadi lebih maksimal dan dapat mengangkat reputasi dosen serta prodi TI",,385,untuk saran pada mata kuliah sistem informasi geografis sejauh ini sudahh berjalan sangat baik hanya disarankan mahasiswa masih diberikan kesempatan pada saat akhir semester untuk melengkapi tugas praktikumnya yang masih kosong agar nilai akhir tiap mahasiswa pada mata kuliah sistem infomrmasi geografis ini menjadi lebih maksimal dan dapat mengangkat reputasi dosen serta prodi ti,54,LABEL_1,0.6565321087837219,positif,1
2024-1,EFRIZAL ZAIDA,keamanan web,teknik informatika,kritik & saran,di persingkat dalam penjelasannya,,33,di persingkat dalam penjelasannya,4,LABEL_0,0.7424522042274475,negatif,0
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,open question,Tidak ada Terimakasih bapak,,27,tidak ada terimakasih bapak,4,LABEL_0,0.8273432850837708,negatif,0
2024-1,TIFANNY NABARIAN,pola desain perangkat lunak,teknik informatika,kritik & saran,Tetap semangat bu,,17,tetap semangat bu,3,LABEL_1,0.9538038969039917,positif,1
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,kritik & saran,"sangat baik dan bagus, akan tetapi faktor kelas besar jadi pembelajaran kurang efektif",,86,sangat baik dan bagus akan tetapi faktor kelas besar jadi pembelajaran kurang efektif,13,LABEL_0,0.7287478446960449,negatif,0
2024-1,AHMAD RIO ADRIANSYAH,teori bahasa dan otomata,teknik informatika,open question,Alhamdulillah menjadi lebih tahu,,32,alhamdulillah menjadi lebih tahu,4,LABEL_1,0.987225353717804,positif,1
2024-1,REZA MAULANA,dasar dasar pemrograman,sistem informasi,open question,Memberi materi dengan valid,,27,memberi materi dengan valid,4,LABEL_0,0.8138597011566162,negatif,0
2024-2,Maulana Fakih Latief,jaringan komputer,sistem informasi,open question,Tidak ada karena kinerja dosennya baik,,38,tidak ada karena kinerja dosennya baik,6,LABEL_0,0.8718008995056152,negatif,0
2024-2,Armiati,bahasa inggris 1,teknik informatika,kritik & saran,"Pengajaran dosen sangat baik, jelas, dan mudah dipahami. Terima kasih.",,70,pengajaran dosen sangat baik jelas dan mudah dipahami terima kasih,10,LABEL_1,0.984100341796875,positif,1
2024-1,LUKMAN ROSYIDI,sistem operasi,sistem informasi,open question,sangat bagus dan baik,,21,sangat bagus dan baik,4,LABEL_1,0.9953712821006775,positif,1
2024-1,NASRUL,dasar dasar pemrograman,teknik informatika,kritik & saran,kritiknya mungkin beberapa materi perkuliahan kadang saya masih kurang paham sarannya lebih banyak lagi praktek dan tanya jawab untuk mengasah pengetahuan,,154,kritiknya mungkin beberapa materi perkuliahan kadang saya masih kurang paham sarannya lebih banyak lagi praktek dan tanya jawab untuk mengasah pengetahuan,21,LABEL_0,0.6063656806945801,negatif,0
2024-1,Maulana Fakih Latief,pemrograman iot,teknik informatika,kritik & saran,Penyampaian materi yang kurang terarah,,38,penyampaian materi yang kurang terarah,5,LABEL_0,0.9591060280799866,negatif,0
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,kritik & saran,Bisa di adakan tugas praktek,,28,bisa di adakan tugas praktek,5,LABEL_0,0.7630268931388855,negatif,0
2024-1,IMAM HAROMAIN,big data,teknik informatika,open question,"Mata kuliah ini sangat penting, terutama pada mahasiswa yang mengambil peminatan data engineering, namun untuk sistem pengajaran pada mata kuliah ini masih belum efektif dan banyak dsri mahasiswa tidak memahami apa yang disampaikan pada mata kuliah ini",,252,mata kuliah ini sangat penting terutama pada mahasiswa yang mengambil peminatan data engineering namun untuk sistem pengajaran pada mata kuliah ini masih belum efektif dan banyak dsri mahasiswa tidak memahami apa yang disampaikan pada mata kuliah ini,37,LABEL_0,0.7315288782119751,negatif,0
2024-1,TIFANNY NABARIAN,rekayasa perangkat lunak,teknik informatika,kritik & saran,Terimakasih Bu Tiffany,,22,terimakasih bu tiffany,3,LABEL_1,0.9855174422264099,positif,1
2024-2,EFRIZAL ZAIDA,keamanan komputer dan jaringan,teknik informatika,open question,Perketat Tugas dan presensi,,27,perketat tugas dan presensi,4,LABEL_0,0.9351555705070496,negatif,0
